Departamento;Municipio;División;Personas en hogares particulares;Sin servicio de energía eléctrica;No tiene;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;No sabe o no responde
19_Cauca;;Cabecera;5.977;31;8;5.186;739;6;1;0;0;6
19_Cauca;;Centro poblado;10.452;46;10;10.376;9;5;0;0;0;6
19_Cauca;;Rural disperso;2.084;24;23;2.012;19;0;0;0;0;6
19_Cauca;19318_Guapi;Total;23.775;11.398;199;11.631;396;133;4;4;0;10
19_Cauca;;Cabecera;13.506;1.400;145;11.414;396;133;4;4;0;10
19_Cauca;;Centro poblado;758;691;45;22;0;0;0;0;0;0
19_Cauca;;Rural disperso;9.511;9.307;9;195;0;0;0;0;0;0
19_Cauca;19355_Inzá;Total;26.490;2.282;167;23.268;709;25;6;0;0;33
19_Cauca;;Cabecera;1.213;7;11;655;524;9;0;0;0;7
19_Cauca;;Centro poblado;3.561;177;51;3.262;58;3;0;0;0;10
19_Cauca;;Rural disperso;21.716;2.098;105;19.351;127;13;6;0;0;16
19_Cauca;19364_Jambaló;Total;16.353;2.009;387;13.544;381;8;15;0;0;9
19_Cauca;;Cabecera;1.487;18;34;1.044;377;6;7;0;0;1
19_Cauca;;Rural disperso;14.866;1.991;353;12.500;4;2;8;0;0;8
19_Cauca;19392_La Sierra;Total;9.935;619;199;9.005;84;6;3;0;1;18
19_Cauca;;Cabecera;1.620;27;47;1.478;53;6;0;0;0;9
19_Cauca;;Centro poblado;409;8;0;388;10;0;3;0;0;0
19_Cauca;;Rural disperso;7.906;584;152;7.139;21;0;0;0;1;9
19_Cauca;19397_La Vega;Total;19.777;705;1.082;17.556;219;195;1;0;0;19
19_Cauca;;Cabecera;1.040;12;47;932;28;12;1;0;0;8
19_Cauca;;Centro poblado;3.670;93;154;3.277;133;12;0;0;0;1
19_Cauca;;Rural disperso;15.067;600;881;13.347;58;171;0;0;0;10
19_Cauca;19418_López De Micay;Total;15.117;9.576;75;5.377;12;3;4;0;0;70
19_Cauca;;Cabecera;1.769;44;19;1.685;5;3;4;0;0;9
19_Cauca;;Centro poblado;1.369;1.083;19;266;0;0;0;0;0;1
19_Cauca;;Rural disperso;11.979;8.449;37;3.426;7;0;0;0;0;60
19_Cauca;19450_Mercaderes;Total;14.806;599;52;13.931;185;3;17;0;0;19
19_Cauca;;Cabecera;5.655;46;11;5.394;173;3;14;0;0;14
19_Cauca;;Centro poblado;3.798;77;16;3.696;5;0;3;0;0;1
19_Cauca;;Rural disperso;5.353;476;25;4.841;7;0;0;0;0;4
19_Cauca;19455_Miranda;Total;28.540;399;2.496;18.161;7.332;93;24;3;11;21
19_Cauca;;Cabecera;17.767;61;66;10.333;7.198;71;20;3;3;12
19_Cauca;;Centro poblado;4.362;12;34;4.197;101;3;4;0;4;7
19_Cauca;;Rural disperso;6.411;326;2.396;3.631;33;19;0;0;4;2
19_Cauca;19473_Morales;Total;29.737;5.573;9.201;13.940;941;47;12;0;1;22
19_Cauca;;Cabecera;2.200;108;10;1.382;661;33;1;0;1;4
19_Cauca;;Centro poblado;1.213;94;46;1.023;46;0;0;0;0;4
19_Cauca;;Rural disperso;26.324;5.371;9.145;11.535;234;14;11;0;0;14
19_Cauca;19513_Padilla;Total;8.763;71;89;8.168;418;10;5;0;0;2
19_Cauca;;Cabecera;4.380;18;8;3.927;414;10;1;0;0;2
19_Cauca;;Centro poblado;1.610;19;24;1.567;0;0;0;0;0;0
19_Cauca;;Rural disperso;2.773;34;57;2.674;4;0;4;0;0;0
19_Cauca;19517_Páez;Total;37.599;6.797;305;29.688;756;27;6;10;0;10
19_Cauca;;Cabecera;2.898;75;9;2.252;523;22;0;10;0;7
19_Cauca;;Centro poblado;5.183;423;15;4.599;140;5;0;0;0;1
19_Cauca;;Rural disperso;29.518;6.299;281;22.837;93;0;6;0;0;2
19_Cauca;19532_Patía;Total;28.361;2.431;4.403;17.999;3.334;133;3;1;1;56
19_Cauca;;Cabecera;11.685;99;93;8.318;3.037;106;3;1;1;27
19_Cauca;;Centro poblado;5.734;487;1.153;3.852;210;17;0;0;0;15
19_Cauca;;Rural disperso;10.942;1.845;3.157;5.829;87;10;0;0;0;14
19_Cauca;19533_Piamonte;Total;7.124;3.024;36;4.042;21;0;0;0;0;1
19_Cauca;;Cabecera;1.911;186;26;1.686;12;0;0;0;0;1
19_Cauca;;Centro poblado;1.023;89;3;924;7;0;0;0;0;0
19_Cauca;;Rural disperso;4.190;2.749;7;1.432;2;0;0;0;0;0
19_Cauca;19548_Piendamó - Tunía;Total;33.346;1.532;740;23.683;6.095;1.257;13;3;0;23
19_Cauca;;Cabecera;12.571;158;145;6.088;5.004;1.157;8;0;0;11
19_Cauca;;Centro poblado;776;1;3;322;385;62;0;3;0;0
19_Cauca;;Rural disperso;19.999;1.373;592;17.273;706;38;5;0;0;12
19_Cauca;19573_Puerto Tejada;Total;40.020;56;253;16.544;20.326;2.761;20;14;3;43
19_Cauca;;Cabecera;35.470;32;43;12.901;19.735;2.690;11;14;3;41
19_Cauca;;Centro poblado;3.929;17;143;3.123;566;71;9;0;0;0
19_Cauca;;Rural disperso;621;7;67;520;25;0;0;0;0;2
19_Cauca;19585_Puracé;Total;14.925;817;168;11.520;2.396;11;0;0;0;13
19_Cauca;;Cabecera;1.673;40;15;969;637;10;0;0;0;2
19_Cauca;;Centro poblado;2.656;83;30;1.765;778;0;0;0;0;0
19_Cauca;;Rural disperso;10.596;694;123;8.786;981;1;0;0;0;11
19_Cauca;19622_Rosas;Total;9.336;224;38;8.848;191;16;10;0;0;9
19_Cauca;;Cabecera;1.017;11;6;822;164;9;0;0;0;5
19_Cauca;;Centro poblado;904;3;4;882;6;3;6;0;0;0
19_Cauca;;Rural disperso;7.415;210;28;7.144;21;4;4;0;0;4
19_Cauca;19693_San Sebastián;Total;9.769;518;25;9.205;11;5;0;0;0;5
19_Cauca;;Cabecera;607;22;11;558;8;4;0;0;0;4
19_Cauca;;Centro poblado;1.923;41;3;1.878;1;0;0;0;0;0
19_Cauca;;Rural disperso;7.239;455;11;6.769;2;1;0;0;0;1
19_Cauca;19698_Santander De Quilichao;Total;95.348;2.543;16.954;47.458;21.690;6.471;136;18;9;69
19_Cauca;;Cabecera;47.178;204;382;19.069;20.905;6.431;126;16;9;36
19_Cauca;;Centro poblado;10.577;99;605;9.370;492;7;0;0;0;4
19_Cauca;;Rural disperso;37.593;2.240;15.967;19.019;293;33;10;2;0;29
19_Cauca;19701_Santa Rosa;Total;4.975;783;95;4.053;38;1;1;0;0;4
19_Cauca;;Cabecera;585;3;1;566;12;1;0;0;0;2
19_Cauca;;Centro poblado;922;42;39;841;0;0;0;0;0;0
19_Cauca;;Rural disperso;3.468;738;55;2.646;26;0;1;0;0;2
19_Cauca;19743_Silvia;Total;33.380;2.765;5.415;22.714;1.839;572;29;2;0;44
19_Cauca;;Cabecera;4.287;51;58;1.882;1.705;556;19;2;0;14
19_Cauca;;Centro poblado;1.385;91;341;900;50;3;0;0;0;0
19_Cauca;;Rural disperso;27.708;2.623;5.016;19.932;84;13;10;0;0;30
19_Cauca;19760_Sotará - Paispamba;Total;11.921;956;3.618;7.048;278;3;0;0;0;18
19_Cauca;;Cabecera;513;0;8;310;195;0;0;0;0;0
19_Cauca;;Centro poblado;1.407;32;1.013;351;1;0;0;0;0;10
19_Cauca;;Rural disperso;10.001;924;2.597;6.387;82;3;0;0;0;8
19_Cauca;19780_Suárez;Total;19.624;1.376;147;17.992;99;1;0;0;0;9
19_Cauca;;Cabecera;5.728;56;30;5.549;90;1;0;0;0;2
19_Cauca;;Centro poblado;1.295;11;49;1.235;0;0;0;0;0;0
19_Cauca;;Rural disperso;12.601;1.309;68;11.208;9;0;0;0;0;7
19_Cauca;19785_Sucre;Total;6.201;548;452;5.195;4;1;0;0;0;1
19_Cauca;;Cabecera;1.112;47;9;1.053;3;0;0;0;0;0
19_Cauca;;Centro poblado;361;17;4;340;0;0;0;0;0;0
19_Cauca;;Rural disperso;4.728;484;439;3.802;1;1;0;0;0;1
19_Cauca;19807_Timbío;Total;32.170;864;356;27.092;3.716;95;11;1;0;35
19_Cauca;;Cabecera;13.413;72;147;9.794;3.278;92;10;1;0;19
19_Cauca;;Centro poblado;580;27;4;499;50;0;0;0;0;0
19_Cauca;;Rural disperso;18.177;765;205;16.799;388;3;1;0;0;16
19_Cauca;19809_Timbiquí;Total;21.614;11.652;680;9.180;90;6;0;0;0;6
19_Cauca;;Cabecera;6.186;312;72;5.749;43;6;0;0;0;4
19_Cauca;;Centro poblado;3.431;1.818;364;1.240;7;0;0;0;0;2
19_Cauca;;Rural disperso;11.997;9.522;244;2.191;40;0;0;0;0;0
19_Cauca;19821_Toribío;Total;30.654;960;1.137;26.956;806;744;13;0;2;36
19_Cauca;;Cabecera;1.970;3;26;1.647;276;14;1;0;2;1
19_Cauca;;Centro poblado;2.499;50;74;2.328;41;6;0;0;0;0
19_Cauca;;Rural disperso;26.185;907;1.037;22.981;489;724;12;0;0;35
19_Cauca;19824_Totoró;Total;20.870;1.912;1.520;17.129;217;39;19;0;0;34
19_Cauca;;Cabecera;1.289;24;10;1.181;61;4;6;0;0;3
19_Cauca;;Centro poblado;1.878;61;145;1.634;14;9;5;0;0;10
19_Cauca;;Rural disperso;17.703;1.827;1.365;14.314;142;26;8;0;0;21
19_Cauca;19845_Villa Rica;Total;18.761;188;152;17.911;479;9;2;0;0;20
19_Cauca;;Cabecera;13.728;78;32;13.146;450;8;0;0;0;14
19_Cauca;;Centro poblado;1.648;14;84;1.528;17;0;2;0;0;3
19_Cauca;;Rural disperso;3.385;96;36;3.237;12;1;0;0;0;3
25_Cundinamarca;25001_Agua De Dios;Total;10.421;166;77;2.782;6.883;452;20;15;10;16
25_Cundinamarca;;Cabecera;8.305;94;48;1.770;5.945;412;13;8;6;9
25_Cundinamarca;;Rural disperso;2.116;72;29;1.012;938;40;7;7;4;7
25_Cundinamarca;25019_Albán;Total;5.920;174;57;917;4.370;366;24;7;0;5
25_Cundinamarca;;Cabecera;1.696;21;6;247;1.287;129;6;0;0;0
25_Cundinamarca;;Centro poblado;908;7;20;181;602;98;0;0;0;0
25_Cundinamarca;;Rural disperso;3.316;146;31;489;2.481;139;18;7;0;5
25_Cundinamarca;25035_Anapoima;Total;12.130;371;64;2.240;4.740;2.971;853;442;159;290
25_Cundinamarca;;Cabecera;5.344;40;21;349;1.459;2.356;657;313;45;104
25_Cundinamarca;;Centro poblado;895;8;0;168;621;91;4;0;0;3
25_Cundinamarca;;Rural disperso;5.891;323;43;1.723;2.660;524;192;129;114;183
25_Cundinamarca;25040_Anolaima;Total;12.120;492;59;2.725;7.703;1.069;45;4;0;23
25_Cundinamarca;;Cabecera;4.063;50;34;913;2.184;863;8;0;0;11
25_Cundinamarca;;Centro poblado;1.700;10;0;335;1.239;115;0;0;0;1
25_Cundinamarca;;Rural disperso;6.357;432;25;1.477;4.280;91;37;4;0;11
25_Cundinamarca;25053_Arbeláez;Total;9.613;132;75;1.226;6.772;1.222;146;11;4;25
25_Cundinamarca;;Cabecera;4.003;24;19;211;2.469;1.136;125;1;1;17
25_Cundinamarca;;Centro poblado;73;0;0;2;71;0;0;0;0;0
25_Cundinamarca;;Rural disperso;5.537;108;56;1.013;4.232;86;21;10;3;8
25_Cundinamarca;25086_Beltrán;Total;1.719;213;11;1.419;70;5;0;0;0;1
25_Cundinamarca;;Cabecera;355;24;0;286;39;5;0;0;0;1
25_Cundinamarca;;Centro poblado;856;72;10;766;8;0;0;0;0;0
25_Cundinamarca;;Rural disperso;508;117;1;367;23;0;0;0;0;0
25_Cundinamarca;25095_Bituima;Total;2.223;271;24;779;1.092;53;4;0;0;0
25_Cundinamarca;;Cabecera;392;16;2;58;284;28;4;0;0;0
25_Cundinamarca;;Centro poblado;91;0;15;9;60;7;0;0;0;0
25_Cundinamarca;;Rural disperso;1.740;255;7;712;748;18;0;0;0;0
25_Cundinamarca;25099_Bojacá;Total;9.653;77;79;572;8.338;514;30;20;0;23
25_Cundinamarca;;Cabecera;7.650;32;1;203;6.936;430;18;7;0;23
25_Cundinamarca;;Rural disperso;2.003;45;78;369;1.402;84;12;13;0;0
25_Cundinamarca;25120_Cabrera;Total;4.270;423;25;1.195;2.595;20;6;0;3;3
25_Cundinamarca;;Cabecera;1.106;0;12;280;784;20;6;0;3;1
25_Cundinamarca;;Rural disperso;3.164;423;13;915;1.811;0;0;0;0;2
25_Cundinamarca;25123_Cachipay;Total;9.267;331;75;1.462;5.494;1.793;35;5;0;72
25_Cundinamarca;;Cabecera;3.498;20;46;430;1.343;1.632;18;0;0;9
25_Cundinamarca;;Centro poblado;230;0;7;33;153;30;0;0;0;7
25_Cundinamarca;;Rural disperso;5.539;311;22;999;3.998;131;17;5;0;56
25_Cundinamarca;25126_Cajicá;Total;80.534;193;205;2.250;42.389;20.408;9.000;3.304;2.519;266
25_Cundinamarca;;Cabecera;53.457;123;67;1.343;26.334;17.364;6.791;681;619;135
25_Cundinamarca;;Centro poblado;17.003;34;29;351;9.824;1.784;1.421;1.956;1.522;82
25_Cundinamarca;;Rural disperso;10.074;36;109;556;6.231;1.260;788;667;378;49
25_Cundinamarca;25148_Caparrapí;Total;10.266;396;535;5.995;3.134;190;3;0;0;13
25_Cundinamarca;;Cabecera;2.705;24;100;799;1.583;189;3;0;0;7
25_Cundinamarca;;Centro poblado;1.109;31;32;605;441;0;0;0;0;0
25_Cundinamarca;;Rural disperso;6.452;341;403;4.591;1.110;1;0;0;0;6
25_Cundinamarca;25151_Cáqueza;Total;15.435;233;17;6.058;7.849;1.224;19;6;0;29
25_Cundinamarca;;Cabecera;6.578;33;6;2.143;3.320;1.036;18;2;0;20
25_Cundinamarca;;Rural disperso;8.857;200;11;3.915;4.529;188;1;4;0;9
25_Cundinamarca;25154_Carmen De Carupa;Total;7.325;175;14;2.900;4.175;49;6;0;0;6
25_Cundinamarca;;Cabecera;2.073;24;2;474;1.555;17;1;0;0;0
25_Cundinamarca;;Rural disperso;5.252;151;12;2.426;2.620;32;5;0;0;6
25_Cundinamarca;25168_Chaguaní;Total;3.323;373;19;771;2.125;25;3;0;0;7
25_Cundinamarca;;Cabecera;843;15;2;111;701;10;0;0;0;4
25_Cundinamarca;;Rural disperso;2.480;358;17;660;1.424;15;3;0;0;3
25_Cundinamarca;25175_Chía;Total;128.753;336;178;3.681;68.988;29.894;13.896;5.741;5.615;424
25_Cundinamarca;;Cabecera;104.063;189;144;1.592;53.027;26.825;13.227;5.029;3.701;329
25_Cundinamarca;;Centro poblado;13.692;66;8;498;9.497;1.908;384;377;907;47
25_Cundinamarca;;Rural disperso;10.998;81;26;1.591;6.464;1.161;285;335;1.007;48
25_Cundinamarca;25178_Chipaque;Total;8.624;277;9;480;7.096;739;4;2;2;15
25_Cundinamarca;;Cabecera;2.611;11;8;112;1.731;730;4;2;2;11
25_Cundinamarca;;Centro poblado;87;0;0;22;62;3;0;0;0;0
25_Cundinamarca;;Rural disperso;5.926;266;1;346;5.303;6;0;0;0;4
25_Cundinamarca;25181_Choachí;Total;10.366;246;27;797;8.254;982;26;0;7;27
25_Cundinamarca;;Cabecera;3.938;16;11;189;2.795;890;18;0;7;12
25_Cundinamarca;;Centro poblado;64;0;0;1;57;6;0;0;0;0
25_Cundinamarca;;Rural disperso;6.364;230;16;607;5.402;86;8;0;0;15
25_Cundinamarca;25183_Chocontá;Total;19.611;269;67;3.254;15.686;271;14;4;5;41
25_Cundinamarca;;Cabecera;10.234;16;25;1.317;8.717;122;7;4;5;21
25_Cundinamarca;;Rural disperso;9.377;253;42;1.937;6.969;149;7;0;0;20
25_Cundinamarca;25200_Cogua;Total;20.801;56;32;3.543;15.691;1.421;6;8;8;36
25_Cundinamarca;;Cabecera;7.587;7;15;945;5.351;1.222;6;5;8;28
25_Cundinamarca;;Centro poblado;4.509;1;4;554;3.891;54;0;3;0;2
25_Cundinamarca;;Rural disperso;8.705;48;13;2.044;6.449;145;0;0;0;6
25_Cundinamarca;25214_Cota;Total;31.364;220;212;1.811;20.000;5.313;1.326;952;1.376;154
25_Cundinamarca;;Cabecera;20.162;85;78;485;14.440;4.282;513;183;22;74
25_Cundinamarca;;Rural disperso;11.202;135;134;1.326;5.560;1.031;813;769;1.354;80
25_Cundinamarca;25224_Cucunubá;Total;7.002;409;25;2.340;4.127;86;2;2;1;10
25_Cundinamarca;;Cabecera;1.128;10;0;124;936;55;2;0;0;1
25_Cundinamarca;;Rural disperso;5.874;399;25;2.216;3.191;31;0;2;1;9
25_Cundinamarca;25245_El Colegio;Total;22.529;237;111;1.904;17.978;2.225;8;19;6;41
25_Cundinamarca;;Cabecera;10.049;18;10;596;7.330;2.066;1;6;6;16
25_Cundinamarca;;Centro poblado;1.726;5;7;99;1.541;66;0;6;0;2
25_Cundinamarca;;Rural disperso;10.754;214;94;1.209;9.107;93;7;7;0;23
25_Cundinamarca;25258_El Peñón;Total;3.458;278;101;819;2.234;17;5;0;0;4
25_Cundinamarca;;Cabecera;443;3;6;42;374;14;1;0;0;3
25_Cundinamarca;;Centro poblado;234;9;0;41;180;0;4;0;0;0
25_Cundinamarca;;Rural disperso;2.781;266;95;736;1.680;3;0;0;0;1
25_Cundinamarca;25260_El Rosal;Total;21.873;19;42;446;17.757;3.467;25;35;35;47
25_Cundinamarca;;Cabecera;18.902;0;6;226;15.389;3.242;0;0;0;39
25_Cundinamarca;;Centro poblado;411;0;0;18;375;18;0;0;0;0
25_Cundinamarca;;Rural disperso;2.560;19;36;202;1.993;207;25;35;35;8
25_Cundinamarca;25269_Facatativá;Total;134.881;339;253;31.180;60.268;28.603;13.747;63;70;358
25_Cundinamarca;;Cabecera;123.075;211;71;26.593;53.869;28.397;13.627;48;28;231
25_Cundinamarca;;Centro poblado;5.148;31;6;2.045;2.910;81;71;0;0;4
25_Cundinamarca;;Rural disperso;6.658;97;176;2.542;3.489;125;49;15;42;123
25_Cundinamarca;25279_Fómeque;Total;10.749;355;92;864;7.024;954;9;0;0;1.451
25_Cundinamarca;;Cabecera;4.414;3;0;75;3.419;903;9;0;0;5
25_Cundinamarca;;Centro poblado;157;0;1;24;116;16;0;0;0;0
25_Cundinamarca;;Rural disperso;6.178;352;91;765;3.489;35;0;0;0;1.446
25_Cundinamarca;25281_Fosca;Total;5.561;349;4;3.416;1.770;18;0;0;0;4
25_Cundinamarca;;Cabecera;1.172;8;2;190;955;13;0;0;0;4
25_Cundinamarca;;Centro poblado;163;7;0;57;99;0;0;0;0;0
25_Cundinamarca;;Rural disperso;4.226;334;2;3.169;716;5;0;0;0;0
25_Cundinamarca;25286_Funza;Total;90.670;147;57;8.646;43.845;37.651;128;37;37;122
25_Cundinamarca;;Cabecera;88.414;93;39;8.253;42.299;37.428;118;37;33;114
25_Cundinamarca;;Centro poblado;479;0;0;77;398;1;0;0;0;3
25_Cundinamarca;;Rural disperso;1.777;54;18;316;1.148;222;10;0;4;5
25_Cundinamarca;25288_Fúquene;Total;4.848;52;21;286;4.407;72;3;3;0;4
25_Cundinamarca;;Cabecera;167;1;0;23;136;6;0;0;0;1
25_Cundinamarca;;Centro poblado;751;3;1;84;613;49;0;0;0;1
25_Cundinamarca;;Rural disperso;3.930;48;20;179;3.658;17;3;3;0;2
25_Cundinamarca;25290_Fusagasugá;Total;131.661;657;411;8.716;50.009;45.499;21.669;3.462;973;265
25_Cundinamarca;;Cabecera;111.600;357;165;5.426;38.194;42.492;20.812;3.050;870;234
25_Cundinamarca;;Centro poblado;4.770;30;80;503;1.589;1.868;421;233;38;8
25_Cundinamarca;;Rural disperso;15.291;270;166;2.787;10.226;1.139;436;179;65;23
25_Cundinamarca;25293_Gachalá;Total;4.343;106;62;3.111;1.044;14;0;0;0;6
25_Cundinamarca;;Cabecera;1.503;19;3;538;926;14;0;0;0;3
25_Cundinamarca;;Centro poblado;156;0;9;139;8;0;0;0;0;0
25_Cundinamarca;;Rural disperso;2.684;87;50;2.434;110;0;0;0;0;3
25_Cundinamarca;25295_Gachancipá;Total;16.601;57;67;1.241;14.449;747;1;10;0;29
25_Cundinamarca;;Cabecera;11.162;8;21;956;9.513;649;1;0;0;14
25_Cundinamarca;;Centro poblado;809;0;20;54;712;17;0;3;0;3
25_Cundinamarca;;Rural disperso;4.630;49;26;231;4.224;81;0;7;0;12
25_Cundinamarca;25297_Gachetá;Total;8.065;169;5;2.951;4.735;177;11;1;0;16
25_Cundinamarca;;Cabecera;3.153;10;0;346;2.618;156;11;1;0;11
25_Cundinamarca;;Centro poblado;4;0;0;3;1;0;0;0;0;0
25_Cundinamarca;;Rural disperso;4.908;159;5;2.602;2.116;21;0;0;0;5
25_Cundinamarca;25299_Gama;Total;3.032;102;7;1.862;1.045;13;0;0;0;3
25_Cundinamarca;;Cabecera;644;2;7;137;492;3;0;0;0;3
25_Cundinamarca;;Centro poblado;20;0;0;13;5;2;0;0;0;0
25_Cundinamarca;;Rural disperso;2.368;100;0;1.712;548;8;0;0;0;0
25_Cundinamarca;25307_Girardot;Total;91.545;772;85;20.058;38.864;25.477;5.216;811;171;91
25_Cundinamarca;;Cabecera;86.717;267;79;16.412;38.319;25.385;5.199;811;165;80
25_Cundinamarca;;Centro poblado;2.792;105;0;2.374;300;6;2;0;0;5
25_Cundinamarca;;Rural disperso;2.036;400;6;1.272;245;86;15;0;6;6
25_Cundinamarca;25312_Granada;Total;6.899;41;84;1.346;4.035;1.278;88;13;4;10
25_Cundinamarca;;Cabecera;1.839;6;20;218;1.001;594;0;0;0;0
25_Cundinamarca;;Centro poblado;1.007;10;7;151;592;208;35;0;0;4
25_Cundinamarca;;Rural disperso;4.053;25;57;977;2.442;476;53;13;4;6
25_Cundinamarca;25317_Guachetá;Total;12.403;183;51;2.319;9.646;175;5;0;0;24
25_Cundinamarca;;Cabecera;5.924;14;38;783;4.911;162;5;0;0;11
25_Cundinamarca;;Rural disperso;6.479;169;13;1.536;4.735;13;0;0;0;13
25_Cundinamarca;25320_Guaduas;Total;24.514;633;81;6.440;16.042;943;331;15;9;20
25_Cundinamarca;;Cabecera;12.333;64;22;3.499;7.604;796;320;14;3;11
25_Cundinamarca;;Centro poblado;4.678;21;17;1.075;3.505;57;1;0;0;2
25_Cundinamarca;;Rural disperso;7.503;548;42;1.866;4.933;90;10;1;6;7
25_Cundinamarca;25322_Guasca;Total;14.954;78;102;1.184;11.149;2.194;118;58;38;33
25_Cundinamarca;;Cabecera;6.097;1;13;267;4.307;1.477;9;4;3;16
25_Cundinamarca;;Centro poblado;502;4;4;41;441;12;0;0;0;0
25_Cundinamarca;;Rural disperso;8.355;73;85;876;6.401;705;109;54;35;17
25_Cundinamarca;25324_Guataquí;Total;1.974;42;3;1.794;131;4;0;0;0;0
25_Cundinamarca;;Cabecera;1.169;24;3;1.025;114;3;0;0;0;0
25_Cundinamarca;;Centro poblado;285;3;0;276;6;0;0;0;0;0
25_Cundinamarca;;Rural disperso;520;15;0;493;11;1;0;0;0;0
25_Cundinamarca;25326_Guatavita;Total;6.145;151;25;558;4.308;1.085;3;3;3;9
25_Cundinamarca;;Cabecera;2.209;6;5;78;1.115;990;2;3;3;7
25_Cundinamarca;;Rural disperso;3.936;145;20;480;3.193;95;1;0;0;2
25_Cundinamarca;25328_Guayabal De Síquima;Total;3.604;287;41;1.119;1.991;142;8;0;0;16
25_Cundinamarca;;Cabecera;1.014;16;6;106;804;79;0;0;0;3
25_Cundinamarca;;Centro poblado;29;0;0;9;18;2;0;0;0;0
25_Cundinamarca;;Rural disperso;2.561;271;35;1.004;1.169;61;8;0;0;13
25_Cundinamarca;25335_Guayabetal;Total;5.809;154;25;3.542;2.059;14;0;3;0;12
25_Cundinamarca;;Cabecera;1.721;6;3;192;1.497;13;0;3;0;7
25_Cundinamarca;;Centro poblado;1.146;13;7;850;275;1;0;0;0;0
25_Cundinamarca;;Rural disperso;2.942;135;15;2.500;287;0;0;0;0;5
25_Cundinamarca;25339_Gutiérrez;Total;3.311;173;3;876;2.230;26;0;0;0;3
25_Cundinamarca;;Cabecera;895;25;1;325;525;17;0;0;0;2
25_Cundinamarca;;Centro poblado;122;9;0;30;83;0;0;0;0;0
25_Cundinamarca;;Rural disperso;2.294;139;2;521;1.622;9;0;0;0;1
25_Cundinamarca;25368_Jerusalén;Total;2.024;96;6;1.355;549;9;0;0;0;9
25_Cundinamarca;;Cabecera;788;2;0;309;465;9;0;0;0;3
25_Cundinamarca;;Rural disperso;1.236;94;6;1.046;84;0;0;0;0;6
25_Cundinamarca;25372_Junín;Total;5.197;75;3;3.709;1.359;47;2;0;0;2
25_Cundinamarca;;Cabecera;675;6;0;152;482;34;0;0;0;1
25_Cundinamarca;;Centro poblado;367;8;0;102;253;4;0;0;0;0
25_Cundinamarca;;Rural disperso;4.155;61;3;3.455;624;9;2;0;0;1
25_Cundinamarca;25377_La Calera;Total;28.405;160;188;1.831;18.879;4.349;1.108;310;1.435;145
25_Cundinamarca;;Cabecera;13.253;23;19;144;9.672;2.779;539;33;21;23
25_Cundinamarca;;Centro poblado;2.923;11;13;623;1.709;416;100;13;25;13
25_Cundinamarca;;Rural disperso;12.229;126;156;1.064;7.498;1.154;469;264;1.389;109
25_Cundinamarca;25386_La Mesa;Total;28.962;475;85;3.593;14.830;8.688;1.141;20;6;124
25_Cundinamarca;;Cabecera;16.179;44;35;589;6.698;7.807;935;13;4;54
25_Cundinamarca;;Centro poblado;1.856;20;9;414;1.107;290;6;0;0;10
25_Cundinamarca;;Rural disperso;10.927;411;41;2.590;7.025;591;200;7;2;60
25_Cundinamarca;25394_La Palma;Total;7.708;228;29;4.376;2.886;178;0;0;0;11
25_Cundinamarca;;Cabecera;3.638;50;27;1.019;2.357;178;0;0;0;7
25_Cundinamarca;;Rural disperso;4.070;178;2;3.357;529;0;0;0;0;4
25_Cundinamarca;25398_La Peña;Total;5.406;841;12;1.811;2.702;30;3;0;0;7
25_Cundinamarca;;Cabecera;887;39;8;271;545;15;3;0;0;6
25_Cundinamarca;;Rural disperso;4.519;802;4;1.540;2.157;15;0;0;0;1
25_Cundinamarca;25402_La Vega;Total;13.054;274;64;2.157;8.264;1.931;300;10;18;36
25_Cundinamarca;;Cabecera;5.429;23;21;173;3.091;1.796;284;5;15;21
25_Cundinamarca;;Centro poblado;432;4;0;92;333;3;0;0;0;0
25_Cundinamarca;;Rural disperso;7.193;247;43;1.892;4.840;132;16;5;3;15
25_Cundinamarca;25407_Lenguazaque;Total;9.414;390;33;1.317;7.133;523;8;0;0;10
25_Cundinamarca;;Cabecera;2.782;14;5;146;2.146;462;8;0;0;1
25_Cundinamarca;;Rural disperso;6.632;376;28;1.171;4.987;61;0;0;0;9
25_Cundinamarca;25426_Machetá;Total;6.022;311;38;2.496;3.115;55;3;1;0;3
25_Cundinamarca;;Cabecera;1.543;14;26;307;1.165;27;3;1;0;0
25_Cundinamarca;;Rural disperso;4.479;297;12;2.189;1.950;28;0;0;0;3
25_Cundinamarca;25430_Madrid;Total;108.885;160;116;2.641;68.301;33.795;3.479;74;44;275
25_Cundinamarca;;Cabecera;100.065;116;94;2.080;60.369;33.600;3.458;59;40;249
25_Cundinamarca;;Centro poblado;4.684;11;2;104;4.529;24;5;0;0;9
25_Cundinamarca;;Rural disperso;4.136;33;20;457;3.403;171;16;15;4;17
25_Cundinamarca;25436_Manta;Total;3.328;226;21;2.090;928;50;1;4;0;8
25_Cundinamarca;;Cabecera;804;0;18;103;647;29;1;0;0;6
25_Cundinamarca;;Rural disperso;2.524;226;3;1.987;281;21;0;4;0;2
25_Cundinamarca;25438_Medina;Total;7.269;857;66;2.582;3.726;26;1;0;0;11
25_Cundinamarca;;Cabecera;3.821;31;5;622;3.136;23;1;0;0;3
